0.0,-0.07
0.1,-0.06
0.3,-0.06
0.4,-0.06
0.6,-0.05
0.7,-0.05
0.9,-0.04
1.0,-0.04
1.2,-0.03
1.3,-0.03
1.5,-0.03
1.6,-0.02
1.8,-0.02
1.9,-0.01
2.1,-0.01
2.2,0.00
2.4,0.01
2.5,0.01
2.7,0.02
2.8,0.02
3.0,0.02
3.1,0.02
3.2,0.02
3.4,0.03
3.5,0.03
3.7,0.03
3.8,0.03
4.0,0.03
4.1,0.03
4.3,0.04
4.4,0.04
4.6,0.04
4.7,0.04
4.9,0.05
5.0,1.45
5.2,8.61
5.3,21.84
5.5,45.96
5.6,73.37
5.8,101.71
5.9,128.76
6.1,155.77
6.2,182.78
6.4,209.78
6.5,236.78
6.7,263.76
6.8,290.77
7.0,317.75
7.1,344.75
7.3,371.74
7.4,397.33
7.6,417.16
7.7,430.90
7.8,433.77
8.0,433.78
8.1,433.35
8.3,432.00
8.4,431.91
8.6,431.89
8.7,431.85
8.9,431.82
9.0,431.80
9.2,431.77
9.3,431.75
9.5,431.72
9.6,431.70
9.8,431.66
9.9,431.64
10.1,431.61
10.3,431.57
10.4,431.56
10.6,431.53
10.7,431.50
10.9,431.47
11.0,431.44
11.2,431.41
11.3,431.38
11.5,431.37
11.6,431.33
11.8,431.31
11.9,431.27
12.1,431.25
12.2,431.23
12.4,431.20
12.5,431.18
12.7,431.16
12.8,431.13
13.0,431.11
13.1,431.08
13.3,431.06
13.4,431.03
13.6,431.01
13.7,430.98
13.9,430.96
14.0,430.94
14.2,430.92
14.3,430.90
14.5,430.87
14.6,430.86
14.8,430.83
14.9,430.81
15.1,430.79
15.2,430.77
15.4,430.75
15.6,430.72
15.7,430.70
15.9,430.68
16.0,430.66
16.2,430.64
16.3,430.61
16.5,430.59
16.6,430.57
16.8,430.54
16.9,430.52
17.1,430.49
17.2,430.47
17.4,430.45
17.5,430.43
17.7,430.41
17.8,430.38
18.0,430.36
18.1,430.34
18.3,430.32
18.4,430.30
18.6,430.28
18.7,430.26
18.9,430.24
19.0,430.22
19.2,430.20
19.3,430.18
19.5,430.16
19.6,430.14
19.8,430.12
19.9,430.10
20.1,430.08
20.2,430.06
20.4,430.04
20.6,430.02
20.7,429.99
20.9,429.97
21.0,429.95
21.2,429.93
21.3,429.90
21.5,429.88
21.6,429.85
21.8,429.83
21.9,429.81
22.1,429.78
22.2,429.76
22.4,429.74
22.5,429.71
22.7,429.69
22.8,429.67
23.0,429.65
23.1,429.63
23.3,429.60
23.4,429.58
23.6,429.56
23.7,429.54
23.9,429.52
24.0,429.50
24.2,429.48
24.3,429.45
24.5,429.43
24.6,429.41
24.8,429.38
24.9,429.36
25.1,429.34
25.2,429.32
25.4,429.29
25.6,429.26
25.7,429.24
25.9,429.21
26.0,429.19
26.2,429.16
26.3,429.14
26.5,429.12
26.6,429.10
26.8,429.07
26.9,429.05
27.1,429.03
27.2,429.01
27.4,428.99
27.5,428.97
27.7,428.95
27.8,428.93
28.0,428.91
28.1,428.89
28.3,428.87
28.4,428.85
28.6,428.83
28.7,428.81
28.9,428.80
29.0,428.78
29.2,428.76
29.3,428.73
29.5,428.71
29.6,428.69
29.8,428.67
29.9,428.65
30.1,428.62
30.2,428.60
30.4,428.58
30.5,428.56
30.7,428.54
30.9,428.52
31.0,428.50
31.2,428.48
31.3,428.46
31.5,428.44
31.6,428.42
31.8,428.41
31.9,428.39
32.1,428.37
32.2,428.35
32.4,428.33
32.5,428.31
32.7,428.29
32.8,428.27
33.0,428.24
33.1,428.22
33.3,428.20
33.4,428.17
33.6,428.15
33.7,428.13
33.9,428.10
34.0,428.08
34.2,428.06
34.3,428.04
34.5,428.01
34.6,427.99
34.8,427.97
34.9,427.96
35.1,427.94
35.2,427.92
35.4,427.90
35.5,427.89
35.7,427.87
35.9,427.85
36.0,427.83
36.2,427.81
36.3,427.80
36.5,427.78
36.6,427.76
36.8,427.74
36.9,427.72
37.1,427.70
37.2,427.68
37.4,427.66
37.5,427.63
37.7,427.61
37.8,427.59
38.0,427.57
38.1,427.54
38.3,427.52
38.4,427.50
38.6,427.48
38.7,427.46
38.9,427.43
39.0,427.41
39.2,427.39
39.3,427.37
39.5,427.34
39.6,427.32
39.8,427.30
39.9,427.28
40.1,427.26
40.2,427.24
40.4,427.22
40.5,427.20
40.7,427.18
40.9,427.16
41.0,427.14
41.2,427.12
41.3,427.10
41.5,427.08
41.6,427.06
41.8,427.05
41.9,427.03
42.1,427.01
42.2,426.99
42.4,426.97
42.5,426.95
42.7,426.93
42.8,426.91
43.0,426.89
43.1,426.86
43.3,426.84
43.4,426.82
43.6,426.80
43.7,426.78
43.9,426.75
44.0,426.73
44.2,426.71
44.3,426.68
44.5,426.66
44.6,426.64
44.8,426.62
44.9,426.60
45.1,426.58
45.2,426.56
45.4,426.53
45.5,426.52
45.7,426.50
45.9,426.47
46.0,426.45
46.2,426.43
46.3,426.41
46.5,426.39
46.6,426.37
46.8,426.35
46.9,426.33
47.1,426.31
47.2,426.29
47.4,426.27
47.5,426.25
47.7,426.23
47.8,426.21
48.0,426.19
48.1,426.17
48.3,426.15
48.4,426.13
48.6,426.12
48.7,426.10
48.9,426.08
49.0,426.06
49.2,426.04
49.3,426.02
49.5,426.00
49.6,425.98
49.8,425.96
49.9,425.94
50.1,425.92
50.2,425.90
50.4,425.87
50.5,425.85
50.7,425.83
50.9,425.81
51.0,425.79
51.2,425.77
51.3,425.75
51.5,425.73
51.6,425.71
51.8,425.69
51.9,425.67
52.1,425.65
52.2,425.63
52.4,425.61
52.5,425.59
52.7,425.58
52.8,425.56
53.0,425.54
53.1,425.51
53.3,425.49
53.4,425.48
53.6,425.46
53.7,425.43
53.9,425.41
54.0,425.39
54.2,425.36
54.3,425.34
54.5,425.32
54.6,425.30
54.8,425.28
54.9,425.25
55.1,425.23
55.2,425.21
55.4,425.19
55.5,425.17
55.7,425.15
55.8,425.13
56.0,425.10
56.2,425.08
56.3,425.05
56.5,425.03
56.6,425.01
56.8,424.99
56.9,424.97
57.1,424.97
57.2,424.95
57.4,424.93
57.5,424.90
57.7,424.88
57.8,424.86
58.0,424.83
58.1,424.81
58.3,424.78
58.4,424.76
58.6,424.74
58.7,424.72
58.9,424.70
59.0,424.67
59.2,424.65
59.3,424.62
59.5,424.59
59.6,424.57
59.8,424.55
59.9,424.52
60.1,424.49
60.2,424.46
60.4,424.44
60.5,424.41
