0.0,391.0
0.1,391.0
0.3,390.9
0.4,390.8
0.6,390.8
0.7,390.7
0.8,390.6
1.0,390.6
1.1,390.5
1.3,390.4
1.4,390.4
1.5,390.3
1.7,390.3
1.8,390.2
2.0,390.1
2.1,390.1
2.3,390.0
2.4,390.0
2.5,390.0
2.7,390.0
2.8,390.0
3.0,389.9
3.1,389.9
3.2,389.9
3.4,389.9
3.5,389.9
3.7,389.9
3.8,389.9
3.9,389.8
4.1,389.8
4.2,389.8
4.4,389.8
4.5,389.8
4.6,389.8
4.8,389.8
4.9,389.7
5.1,389.7
5.2,389.7
5.4,389.7
5.5,389.7
5.6,389.7
5.8,389.7
5.9,389.7
6.1,389.6
6.2,389.6
6.3,389.6
6.5,389.6
6.6,389.6
6.8,389.6
6.9,389.6
7.0,389.5
7.2,389.5
7.3,389.5
7.5,389.5
7.6,389.5
7.7,389.5
7.9,389.5
8.0,389.4
8.2,389.4
8.3,389.4
8.4,389.4
8.6,389.4
8.7,389.4
8.9,389.4
9.0,389.4
9.1,389.3
9.3,389.3
9.4,389.3
9.6,389.3
9.7,389.3
9.9,389.3
10.0,389.3
10.1,389.2
10.3,389.2
10.4,389.2
10.6,389.2
10.7,389.2
10.9,389.2
11.0,389.2
11.1,389.2
11.3,389.1
11.4,389.1
11.6,389.1
11.7,389.1
11.8,389.1
12.0,389.1
12.1,389.1
12.3,389.1
12.4,389.0
12.6,389.0
12.7,389.0
12.8,389.0
13.0,389.0
13.1,389.0
13.3,389.0
13.4,389.0
13.6,388.9
13.7,388.9
13.8,388.9
14.0,388.9
14.1,388.9
14.3,388.9
14.4,388.9
14.6,388.8
14.7,388.8
14.8,388.8
15.0,388.8
15.1,388.8
15.3,388.8
15.4,388.8
15.6,388.8
15.7,388.7
15.8,388.7
16.0,388.7
16.1,388.7
16.3,388.7
16.4,388.7
16.5,388.7
16.7,388.6
16.8,388.6
17.0,388.6
17.1,388.6
17.3,388.6
17.4,388.6
17.5,388.6
17.7,388.5
17.8,388.5
18.0,388.5
18.1,388.5
18.3,388.5
18.4,388.5
18.5,388.5
18.7,388.4
18.8,388.4
19.0,388.4
19.1,388.4
19.2,388.4
19.4,388.4
19.5,388.4
19.7,388.4
19.8,388.3
20.0,388.3
20.2,388.3
20.3,388.3
20.4,388.3
20.6,388.3
20.7,388.3
20.8,388.3
21.0,388.2
21.1,388.2
21.2,388.2
21.3,388.2
21.5,388.2
21.6,388.2
21.7,388.2
21.9,388.1
22.0,388.1
22.1,388.1
22.2,388.1
22.4,388.1
22.5,388.1
22.6,388.1
22.8,388.0
22.9,388.0
23.0,388.0
23.1,388.0
23.3,388.0
23.4,388.0
23.5,388.0
23.7,388.0
23.8,388.0
23.9,387.9
24.0,387.9
24.2,387.9
24.3,387.9
24.4,387.9
24.6,387.9
24.7,387.9
24.8,387.9
24.9,387.8
25.1,387.8
25.2,387.8
25.3,387.8
25.5,387.8
25.6,387.8
25.7,387.8
25.8,387.7
26.0,387.7
26.1,387.7
26.2,387.7
26.4,387.7
26.5,387.7
26.6,387.7
26.7,387.7
26.9,387.7
27.0,387.6
27.1,387.6
27.3,387.6
27.4,387.6
27.5,387.6
27.6,387.6
27.8,387.6
27.9,387.5
28.0,387.5
28.2,387.5
28.3,387.5
28.4,387.5
28.5,387.5
28.7,387.5
28.8,387.5
28.9,387.4
29.1,387.4
29.2,387.4
29.3,387.4
29.4,387.4
29.6,387.4
29.7,387.4
29.8,387.4
30.0,387.3
30.1,387.3
30.2,387.3
30.3,387.3
30.5,387.3
30.6,387.3
30.7,387.3
30.9,387.3
31.0,387.3
31.1,387.3
31.2,387.2
31.4,387.2
31.5,387.2
31.6,387.2
31.8,387.2
31.9,387.2
32.0,387.2
32.1,387.2
32.3,387.2
32.4,387.1
32.5,387.1
32.7,387.1
32.8,387.1
32.9,387.1
33.0,387.1
33.2,387.1
33.3,387.1
33.4,387.1
33.6,387.1
33.7,387.1
33.8,387.1
33.9,387.2
34.1,387.2
34.2,387.2
34.3,387.2
34.5,387.3
34.6,387.3
34.7,387.4
34.8,387.4
35.0,387.5
35.1,387.5
35.2,387.5
35.4,387.6
35.5,387.6
35.6,387.7
35.7,387.7
35.9,387.8
36.0,387.8
36.1,387.9
36.3,387.9
36.4,388.0
36.5,388.0
36.6,388.1
36.8,388.1
36.9,388.2
37.0,388.2
37.2,388.3
37.3,388.3
37.4,388.3
37.5,388.4
37.7,388.4
37.8,388.4
37.9,388.5
38.1,388.5
38.2,388.6
38.3,388.6
38.4,388.6
38.6,388.6
38.7,388.7
38.8,388.7
39.0,388.7
39.1,388.7
39.2,388.8
39.3,388.8
39.5,388.8
39.6,388.8
39.7,388.8
39.9,388.8
40.0,388.8
40.1,388.8
40.2,388.8
40.4,388.8
40.5,388.8
40.6,388.8
40.8,388.8
40.9,388.8
41.0,388.8
41.1,388.8
41.3,388.8
41.4,388.8
41.5,388.7
41.7,388.7
41.8,388.7
41.9,388.7
42.0,388.6
42.2,388.6
42.3,388.6
42.4,388.5
42.6,388.5
42.7,388.5
42.8,388.4
42.9,388.4
43.1,388.4
43.2,388.4
43.3,388.4
43.5,388.7
43.6,389.7
43.7,390.8
43.8,392.1
44.0,393.5
44.1,394.9
44.2,396.3
44.4,397.7
44.5,399.1
44.6,400.5
44.7,401.9
44.9,403.3
45.0,404.7
45.1,406.1
45.2,407.5
45.4,408.9
45.5,409.9
45.6,410.3
45.8,410.6
45.9,410.7
46.0,410.7
46.2,410.7
46.3,410.6
46.4,410.6
46.5,410.6
